,pops,pi,tajimaD,watt_theta
1211,CIV (An. coluzzii),0.009324886925978404,-1.6730248176865434,0.02053365836366282
1212,CIV (An. coluzzii),0.010076713242184144,-1.7995280518591994,0.02407394428843227
1213,CIV (An. coluzzii),0.01672663878309671,-1.3472635474763266,0.02938437317558645
1214,CIV (An. coluzzii),0.014625248137968597,-1.731362387762208,0.03257063050787896
1215,CIV (An. coluzzii),0.026362867945186223,-1.5419299065330139,0.05098011731668011
1216,CIV (An. coluzzii),0.01700946679943368,-1.403499155859571,0.03080048754549423
1217,CIV (An. coluzzii),0.019377227743233548,-1.496169721727019,0.0368189736176023
1218,CIV (An. coluzzii),0.021466193812813335,-1.0941346703535535,0.032924659100355906
1219,CIV (An. coluzzii),0.011909178525736744,-1.951804273981322,0.031508544730448125
1220,CIV (An. coluzzii),0.014916907225299997,-1.6696208086356248,0.03186257332292507
1221,CIV (An. coluzzii),0.008875816410611352,-2.086672415154618,0.026906173028247837
1222,CIV (An. coluzzii),0.017182056250031358,-1.484682695644125,0.03257063050787896
1223,CIV (An. coluzzii),0.013347674407205194,-1.9770892121966055,0.03575688784017147
1224,CIV (An. coluzzii),0.009758562382436928,-2.115761334359121,0.03009243036054034
1225,CIV (An. coluzzii),0.017501686944812994,-1.6719756291957697,0.03717300221007925
1226,CIV (An. coluzzii),0.014271810349265465,-1.6643294759790233,0.03044645895301729
1227,CIV (An. coluzzii),0.019690288583901223,-1.0056718464905894,0.029030344583109508
1228,CIV (An. coluzzii),0.010695666325741706,-1.6753752146944563,0.02336588710347838
1229,CIV (An. coluzzii),0.0025441818263624784,-2.3118400985783563,0.012036972144216136
1230,CIV (An. coluzzii),0.013406803984807897,-1.2290235749822904,0.022303801326047548
1231,CIV (An. coluzzii),0.021955271941140445,-1.2562614647462935,0.03646494502512535
1232,CIV (An. coluzzii),0.014270913939972932,-1.5692822293208615,0.02867631599063256
1233,CIV (An. coluzzii),0.004728564515989994,-2.312273631634215,0.019471572586231986
1234,CIV (An. coluzzii),0.009593666967492222,-1.605927770882084,0.020179629771185877
1235,CIV (An. coluzzii),0.00641269910487638,-1.8826015591525735,0.01699337243889337
1236,CIV (An. coluzzii),0.006719788639342088,-1.639096004324221,0.0148692008840317
1237,CIV (An. coluzzii),0.01306174267806104,-1.643181148318472,0.027614230213201727
1238,CIV (An. coluzzii),0.029528243783470274,-1.040523154528533,0.0438995454671412
1239,CIV (An. coluzzii),0.022063284160109074,-1.2657572211249153,0.0368189736176023
1240,CIV (An. coluzzii),0.014809859521705795,-1.3516995252665307,0.026198115843293946
1241,CIV (An. coluzzii),0.007404445178347794,-1.7357781652235633,0.017347401031370314
1242,CIV (An. coluzzii),0.008327057652718439,-2.0747384020549227,0.02513603006586311
1243,CIV (An. coluzzii),0.01292358159902755,-1.5971722005784634,0.026552144435770888
1244,CIV (An. coluzzii),0.011555690081864314,-1.8976488277342214,0.02938437317558645
1245,CIV (An. coluzzii),0.014036247836657948,-1.6706634565555767,0.03009243036054034
1246,CIV (An. coluzzii),0.023841149753476006,-1.4942319392529304,0.04496163124457204
1247,CIV (An. coluzzii),0.024565300668851694,-1.0302826647054084,0.03646494502512535
1248,CIV (An. coluzzii),0.012014361711028524,-1.5260581659648094,0.02371991569595533
1249,CIV (An. coluzzii),0.020296087435673144,-0.796034530358887,0.02726020162072478
1250,CIV (An. coluzzii),0.012590005001722283,-1.0792958393672887,0.019471572586231986
1251,CIV (An. coluzzii),0.01789584281764061,-1.6825362547504574,0.03823508798751008
1252,CIV (An. coluzzii),0.008732271718784018,-2.057366142126846,0.025844087250817
1253,CIV (An. coluzzii),0.011363988650644469,-1.9635368023616033,0.03044645895301729
1254,CIV (An. coluzzii),0.031708884732275504,-0.6113887037641917,0.039297173764940914
1255,CIV (An. coluzzii),0.021189208151295297,-1.2852571753920883,0.03575688784017147
1256,CIV (An. coluzzii),0.014397342747971272,-1.8573145039507388,0.03504883065521757
1257,CIV (An. coluzzii),0.0036125584414313946,-2.0187055364046387,0.01168294355173919
1258,CIV (An. coluzzii),0.0062113585364523775,-2.079714204255174,0.019471572586231986
1259,CIV (An. coluzzii),0.007367762369643633,-1.9860060902873833,0.020887686956139767
1260,CIV (An. coluzzii),0.01055697170166591,-2.0465767575843783,0.03044645895301729
1261,CIV (An. coluzzii),0.02393091186334671,-1.4166113688073683,0.043191488282187315
1262,CIV (An. coluzzii),0.0176421128486462,-1.2020337123907425,0.02867631599063256
1263,CIV (An. coluzzii),0.004217643113697739,-2.0345733541055884,0.013453086514123918
1264,CIV (An. coluzzii),0.0071116352201257855,-1.8667460642504181,0.01840948680880115
1265,CIV (An. coluzzii),0.008296347017441051,-2.045576749890895,0.02442797288090922
1266,CIV (An. coluzzii),0.032669419316853646,-0.53399839982902,0.039297173764940914
1267,CIV (An. coluzzii),0.017976759237125415,-1.1901726912750221,0.029030344583109508
1268,CIV (An. coluzzii),0.020584769868044517,-1.3008413731107173,0.03504883065521757
1269,CIV (An. coluzzii),0.007818936786778322,-1.722101958694858,0.018055458216324205
1270,CIV (An. coluzzii),0.011254626634381955,-0.9308860066868994,0.01628531525393948
1271,CIV (An. coluzzii),0.005753158739198863,-1.768009413408147,0.014161143699077809
1272,CIV (An. coluzzii),0.008357811984480951,-1.8173707334439482,0.02053365836366282
1273,CIV (An. coluzzii),0.0037484490651606556,-1.3862007792486237,0.009633431087808031
1274,CMR (An. arabiensis),0.002333333333333333,,0.002181818181818182
1275,CMR (An. arabiensis),0.017,1.1472246196947902,0.015272727272727273
1276,CMR (An. arabiensis),0.03899999999999999,1.5848686872294377,0.03381818181818182
1277,CMR (An. arabiensis),0.03633333333333333,2.8972084398194515,0.02836363636363636
1278,CMR (An. arabiensis),0.021333333333333333,1.534356578914906,0.018545454545454546
1279,CMR (An. arabiensis),0.018333333333333333,-0.6783988575728841,0.019636363636363636
1280,CMR (An. arabiensis),0.03233333333333333,0.2276142522795842,0.031636363636363636
1281,CMR (An. arabiensis),0.011,-0.8374067112222118,0.012
1282,CMR (An. arabiensis),0.001,,0.001090909090909091
1283,CMR (An. arabiensis),0.014333333333333332,0.9571893221191857,0.013090909090909092
1284,CMR (An. arabiensis),0.034,1.5923433878033895,0.029454545454545455
1285,CMR (An. arabiensis),0.027666666666666666,-0.6263217325360018,0.029454545454545455
1286,CMR (An. arabiensis),0.016,3.349626844888847,0.012
1287,CMR (An. arabiensis),0.011333333333333332,-0.5582711408148089,0.012
1288,CMR (An. arabiensis),0.010333333333333332,1.819825505114011,0.008727272727272728
1289,CMR (An. arabiensis),0.033,0.8297098346229027,0.030545454545454546
1290,CMR (An. arabiensis),0.019666666666666666,-0.5238819347383629,0.020727272727272726
1291,CMR (An. arabiensis),0.019666666666666666,0.015776717617972627,0.019636363636363636
1292,CMR (An. arabiensis),0.02333333333333333,1.2872527539285463,0.020727272727272726
1293,CMR (An. arabiensis),0.021333333333333333,-0.7059712110662651,0.02290909090909091
1294,CMR (An. arabiensis),0.03833333333333333,0.6710679790041821,0.036
1295,CMR (An. arabiensis),0.03966666666666666,0.10398923461294815,0.03927272727272727
1296,CMR (An. arabiensis),0.01633333333333333,-0.6544588616933855,0.017454545454545455
1297,CMR (An. arabiensis),0.014666666666666666,-0.4025349542788747,0.015272727272727273
1298,CMR (An. arabiensis),0.015666666666666666,-0.43306085989736137,0.016363636363636365
1299,CMR (An. arabiensis),0.008,-0.824071926844083,0.008727272727272728
1300,CMR (An. arabiensis),0.022333333333333334,0.24205068213653552,0.02181818181818182
1301,CMR (An. arabiensis),0.046,1.4481877154955622,0.040363636363636365
1302,CMR (An. arabiensis),0.019,-0.3313110699774548,0.019636363636363636
1303,CMR (An. arabiensis),0.014666666666666666,-0.4025349542788747,0.015272727272727273
1304,CMR (An. arabiensis),0.011333333333333332,0.38910087521637143,0.01090909090909091
1305,CMR (An. arabiensis),0.008666666666666666,-0.06867266057034209,0.008727272727272728
1306,CMR (An. arabiensis),0.0,,0.0
1307,CMR (An. arabiensis),0.004,-0.7801229937910628,0.004363636363636364
1308,CMR (An. arabiensis),0.004666666666666666,0.6501024948258821,0.004363636363636364
1309,CMR (An. arabiensis),0.002333333333333333,,0.002181818181818182
1310,CMR (An. arabiensis),0.003,-0.7544510776527732,0.003272727272727273
1311,CMR (An. arabiensis),0.01,-0.8337875897493725,0.01090909090909091
1312,CMR (An. arabiensis),0.025,-0.03726455231094748,0.025090909090909094
1313,CMR (An. arabiensis),0.03233333333333333,0.604356546206804,0.030545454545454546
1314,CMR (An. arabiensis),0.021333333333333333,0.299361105564778,0.020727272727272726
1315,CMR (An. arabiensis),0.003,-0.7544510776527732,0.003272727272727273
1316,CMR (An. arabiensis),0.005,-0.7968438738940975,0.005454545454545455
1317,CMR (An. arabiensis),0.026,-0.8592481304407502,0.02836363636363636
1318,CMR (An. arabiensis),0.005,-0.7968438738940975,0.005454545454545455
1319,CMR (An. arabiensis),0.019666666666666666,0.6170781893462107,0.018545454545454546
1320,CMR (An. arabiensis),0.014,-0.12970273644633623,0.01418181818181818
1321,CMR (An. arabiensis),0.005,-0.7968438738940975,0.005454545454545455
1322,CMR (An. arabiensis),0.009,0.30902697256652933,0.008727272727272728
1323,CMR (An. arabiensis),0.012666666666666666,-0.32684513438216256,0.013090909090909092
1324,CMR (An. arabiensis),0.014,-0.12970273644633623,0.01418181818181818
1325,CMR (An. arabiensis),0.008333333333333331,-0.44637229370721354,0.008727272727272728
1326,CMR (An. arabiensis),0.004,-0.7801229937910628,0.004363636363636364
1327,CMR (An. arabiensis),0.004333333333333333,2.9339764130941144,0.003272727272727273
1328,CMR (An. arabiensis),0.023666666666666666,-0.14270615324957844,0.024
1329,CMR (An. arabiensis),0.008333333333333331,-0.44637229370721354,0.008727272727272728
1330,CMR (An. arabiensis),0.011666666666666665,-0.27913557040740444,0.012
1331,CMR (An. arabiensis),0.005666666666666666,0.37186047448390985,0.005454545454545455
1332,CMR (An. arabiensis),0.006666666666666666,0.1796905644583631,0.006545454545454546
1333,CMR (An. arabiensis),0.025666666666666664,-0.6067319432339859,0.027272727272727275
1334,CMR (An. arabiensis),0.03733333333333333,-0.23028309323591997,0.03818181818181818
1335,CMR (An. arabiensis),0.022,-0.40729108330746056,0.02290909090909091
1336,CMR (An. arabiensis),0.004,-0.7801229937910628,0.004363636363636364
1337,CMR (An. arabiensis),0.002,,0.002181818181818182
1338,CMR (An. arabiensis),0.019,-0.8531791508596178,0.020727272727272726
1339,CMR (An. arabiensis),0.01933333333333333,0.4336225114324725,0.018545454545454546
1340,CMR (An. arabiensis),0.008,-0.824071926844083,0.008727272727272728
1341,CMR (An. arabiensis),0.011333333333333332,0.38910087521637143,0.01090909090909091
1342,CMR (An. arabiensis),0.010666666666666666,-0.22234335726650054,0.01090909090909091
1343,CMR (An. arabiensis),0.013333333333333332,-0.6052794367495703,0.01418181818181818
1344,CMR (An. arabiensis),0.025666666666666664,-0.20255123508031012,0.026181818181818185
1345,CMR (An. arabiensis),0.023,0.04072910833074558,0.02290909090909091
1346,CMR (An. arabiensis),0.005,-0.7968438738940975,0.005454545454545455
1347,CMR (An. arabiensis),0.006333333333333333,-0.31445848780213903,0.006545454545454546
1348,CMR (An. arabiensis),0.008666666666666666,-0.06867266057034209,0.008727272727272728
1349,CMR (An. arabiensis),0.0,,0.0
1350,CMR (An. arabiensis),0.011333333333333332,-0.5582711408148089,0.012
1351,CMR (An. arabiensis),0.011666666666666664,0.6948229914578066,0.01090909090909091
1352,CMR (An. arabiensis),0.01833333333333333,0.512954242948864,0.017454545454545455
1353,CMR (An. arabiensis),0.01,-0.8337875897493725,0.01090909090909091
1354,CMR (An. arabiensis),0.014666666666666666,-0.4025349542788747,0.015272727272727273
1355,CMR (An. arabiensis),0.011666666666666664,-0.2791355704074059,0.012
1356,CMR (An. arabiensis),0.020666666666666663,2.673680091540229,0.016363636363636365
1357,CMR (An. arabiensis),0.009,1.7514353150943935,0.0076363636363636364
1358,CMR (An. arabiensis),0.013,-0.843067786901186,0.01418181818181818
1359,CMR (An. arabiensis),0.021,0.7099522928088311,0.019636363636363636
1360,CMR (An. arabiensis),0.042,0.13650860580054067,0.04145454545454545
1361,CMR (An. arabiensis),0.031,0.15364996937461126,0.030545454545454546
1362,CMR (An. arabiensis),0.010333333333333332,0.5222320015411698,0.009818181818181818
1363,CMR (An. arabiensis),0.005666666666666666,2.795440727751301,0.004363636363636364
1364,CMR (An. arabiensis),0.014666666666666665,0.34587396385689534,0.01418181818181818
1365,CMR (An. arabiensis),0.009,-0.8294272965653897,0.009818181818181818
1366,CMR (An. arabiensis),0.042,0.4204415948212917,0.040363636363636365
1367,CMR (An. arabiensis),0.002,,0.002181818181818182
1368,CMR (An. arabiensis),0.01,5.121181087063389,0.006545454545454546
1369,CMR (An. arabiensis),0.016666666666666663,0.18828733039015577,0.016363636363636365
1370,CMR (An. arabiensis),0.017333333333333333,-0.07075230937225968,0.017454545454545455
1371,CMR (An. arabiensis),0.033,-0.2502424242993859,0.03381818181818182
1372,CMR (An. arabiensis),0.03266666666666666,-0.019143925647335896,0.03272727272727273
1373,CMR (An. arabiensis),0.019666666666666666,1.2912296460436998,0.017454545454545455
1374,CMR (An. arabiensis),0.03933333333333333,2.0866878955595523,0.03272727272727273
1375,CMR (An. arabiensis),0.041666666666666664,0.05308668003354319,0.04145454545454545
1376,CMR (An. arabiensis),0.035666666666666666,1.3162041544863,0.031636363636363636
1377,CMR (An. arabiensis),0.02733333333333333,0.9191922903366769,0.025090909090909094
1378,CMR (An. arabiensis),0.033666666666666664,2.94295029793154,0.026181818181818185
1379,CMR (An. arabiensis),0.034,2.04897631105102,0.02836363636363636
1380,CMR (An. arabiensis),0.018333333333333333,0.5129542429488662,0.017454545454545455
1381,CMR (An. arabiensis),0.03233333333333333,0.604356546206804,0.030545454545454546
1382,CMR (An. arabiensis),0.13333333333333333,1.6015851680517295,0.11563636363636363
1383,CMR (An. arabiensis),0.02033333333333333,-0.6976754955700198,0.02181818181818182
1384,CMR (An. arabiensis),0.016666666666666666,0.18828733039015796,0.016363636363636365
1385,CMR (An. arabiensis),0.033,0.08614766541300929,0.03272727272727273
1386,CMR (An. arabiensis),0.017333333333333333,3.2684513438216136,0.013090909090909092
1387,CMR (An. arabiensis),0.033666666666666664,1.055063123038999,0.030545454545454546
1388,CMR (An. arabiensis),0.0,,0.0
1389,CMR (An. arabiensis),0.027999999999999997,0.7148867120481458,0.026181818181818185
1390,CMR (An. arabiensis),0.049666666666666665,-0.32581284762948165,0.051272727272727275
1391,CMR (An. arabiensis),0.014999999999999998,0.5836623140085123,0.01418181818181818
1392,CMR (An. arabiensis),0.04,2.2972710776802425,0.03272727272727273
1393,CMR (An. arabiensis),0.008,0.46704941735850464,0.0076363636363636364
1394,CMR (An. arabiensis),0.03,0.19108120653640603,0.029454545454545455
1395,CMR (An. arabiensis),0.012333333333333332,1.3062672239406803,0.01090909090909091
1396,CMR (An. arabiensis),0.006666666666666666,0.1796905644583631,0.006545454545454546
1397,CMR (An. arabiensis),0.013666666666666666,0.44357553951864664,0.013090909090909092
1398,CMR (An. arabiensis),0.030666666666666665,2.8541230649915477,0.024
1399,CMR (An. arabiensis),0.03466666666666667,0.612605620714733,0.03272727272727273
1400,CMR (An. arabiensis),0.012666666666666666,0.5582711408148073,0.012
1401,CMR (An. arabiensis),0.027333333333333328,0.4527615842971578,0.026181818181818185
1402,CMR (An. arabiensis),0.03466666666666666,0.6126056207147286,0.03272727272727273
1403,CMR (An. arabiensis),0.025,1.4950189190786098,0.02181818181818182
1404,CMR (An. arabiensis),0.008333333333333331,-0.44637229370721354,0.008727272727272728
1405,CMR (An. arabiensis),0.025666666666666664,1.2354496193659608,0.02290909090909091
1406,CMR (An. arabiensis),0.005,-0.7968438738940975,0.005454545454545455
1407,CMR (An. arabiensis),0.024333333333333332,1.1817768598430909,0.02181818181818182
1408,CMR (An. arabiensis),0.013,0.8374067112222118,0.012
1409,CMR (An. arabiensis),0.011666666666666665,-0.27913557040740444,0.012
1410,CMR (An. arabiensis),0.02033333333333333,0.3628645052134019,0.019636363636363636
1411,CMR (An. arabiensis),0.004,-0.7801229937910628,0.004363636363636364
1412,CMR (An. arabiensis),0.004333333333333333,-0.06501024948259031,0.004363636363636364
1413,CMR (An. arabiensis),0.014,1.6748134224444235,0.012
1414,CMR (An. arabiensis),0.02,0.800533867259951,0.018545454545454546
1415,CMR (An. arabiensis),0.023999999999999997,1.0251558302253305,0.02181818181818182
1416,CMR (An. arabiensis),0.022,1.2305839742019742,0.019636363636363636
1417,CMR (An. arabiensis),0.01633333333333333,-0.01882873303901624,0.016363636363636365
1418,CMR (An. arabiensis),0.015333333333333332,-0.6401769233265344,0.016363636363636365
1419,CMR (An. arabiensis),0.011333333333333332,-0.5582711408148089,0.012
1420,CMR (An. arabiensis),0.022333333333333334,2.8477804522333696,0.017454545454545455
1421,CMR (An. arabiensis),0.023,1.1226041458679188,0.020727272727272726
1422,CMR (An. arabiensis),0.010333333333333332,0.5222320015411698,0.009818181818181818
1423,CMR (An. arabiensis),0.008666666666666666,-0.06867266057034209,0.008727272727272728
1424,CMR (An. arabiensis),0.01,1.4421258719771417,0.008727272727272728
1425,CMR (An. arabiensis),0.006999999999999999,0.6738396167188653,0.006545454545454546
1426,CMR (An. arabiensis),0.02,5.322906474223772,0.013090909090909092
1427,CMR (An. arabiensis),0.019,-0.3313110699774548,0.019636363636363636
1428,CMR (An. arabiensis),0.016666666666666663,0.18828733039015577,0.016363636363636365
1429,CMR (An. arabiensis),0.017333333333333333,-0.07075230937225968,0.017454545454545455
1430,CMR (An. arabiensis),0.009333333333333332,0.6867266057033988,0.008727272727272728
1431,CMR (An. arabiensis),0.008333333333333331,-0.44637229370721354,0.008727272727272728
1432,CMR (An. arabiensis),0.026,1.9648820079318876,0.02181818181818182
1433,CMR (An. arabiensis),0.027999999999999997,0.2747465403323689,0.027272727272727275
1434,CMR (An. arabiensis),0.03533333333333333,0.46341189685071155,0.03381818181818182
1435,CMR (An. arabiensis),0.02,2.259447964681885,0.016363636363636365
1436,CMR (An. arabiensis),0.045,1.1912511853269947,0.040363636363636365
1437,CMR (An. arabiensis),0.028666666666666663,0.11016001672317238,0.02836363636363636
1438,CMR (An. arabiensis),0.034,0.05560942762208504,0.03381818181818182
1439,CMR (An. arabiensis),0.021333333333333333,0.8834961866065448,0.019636363636363636
1440,CMR (An. arabiensis),0.006,-0.8086075400626411,0.006545454545454546
1441,CMR (An. arabiensis),0.002333333333333333,,0.002181818181818182
1442,CMR (An. arabiensis),0.015666666666666666,-0.4330608598973625,0.016363636363636365
1443,CMR (An. arabiensis),0.02033333333333333,-0.19458471861710616,0.020727272727272726
1444,CMR (An. arabiensis),0.03233333333333333,0.2276142522795842,0.031636363636363636
1445,CMR (An. arabiensis),0.008666666666666666,-0.06867266057034209,0.008727272727272728
1446,CMR (An. arabiensis),0.006333333333333333,-0.31445848780213903,0.006545454545454546
1447,CMR (An. arabiensis),0.003333333333333333,0.1676557950339481,0.003272727272727273
1448,CMR (An. arabiensis),0.015,1.470803104719726,0.013090909090909092
1449,CMR (An. arabiensis),0.004333333333333333,-0.06501024948259031,0.004363636363636364
1450,CMR (An. arabiensis),0.015666666666666666,-0.43306085989736137,0.016363636363636365
1451,CMR (An. arabiensis),0.01,0.18431717701453085,0.009818181818181818
1452,CMR (An. arabiensis),0.006,-0.8086075400626411,0.006545454545454546
1453,CMR (An. arabiensis),0.005,-0.7968438738940975,0.005454545454545455
1454,CMR (An. arabiensis),0.007,-0.8173364803773843,0.0076363636363636364
1455,CMR (An. arabiensis),0.003401360544217687,,0.003710575139146568
1456,CMR (An. coluzzii),0.005324427206780148,-1.93007464162345,0.0128352285591003
1457,CMR (An. coluzzii),0.004942616892911011,-1.7307319390257017,0.010622258117876109
1458,CMR (An. coluzzii),0.02064115890973197,-0.35492868024393065,0.023014892588731573
1459,CMR (An. coluzzii),0.020809882106688833,-1.0393939005485582,0.02965380391240414
1460,CMR (An. coluzzii),0.004170357177240782,-1.9019763086035364,0.010179664029631273
1461,CMR (An. coluzzii),0.010197459942728486,-1.3277168582626984,0.016818575353303843
1462,CMR (An. coluzzii),0.014949468007992576,-1.2494618476447044,0.02345748667697641
1463,CMR (An. coluzzii),0.0098073097689466,-1.5098346711373323,0.017703763529793515
1464,CMR (An. coluzzii),0.0032875077771460513,-1.4151816925653653,0.006196317235427731
1465,CMR (An. coluzzii),0.0021884692338473856,-2.3297761596407436,0.008409287676651922
1466,CMR (An. coluzzii),0.019599476602226665,-1.728934021779329,0.038505685677300894
1467,CMR (An. coluzzii),0.006419238310708899,-2.005681497866165,0.015933387176814164
1468,CMR (An. coluzzii),0.007372179139228361,-1.8047916636602017,0.015933387176814164
1469,CMR (An. coluzzii),0.006116138763197586,-1.7266259912275108,0.0128352285591003
1470,CMR (An. coluzzii),0.010452806353310555,-1.332768541746299,0.017261169441548676
1471,CMR (An. coluzzii),0.023166711501372037,-0.7206661848389665,0.0292112098241593
1472,CMR (An. coluzzii),0.0050317948717948716,-1.7724943396543313,0.011064852206120948
1473,CMR (An. coluzzii),0.006854643703635301,-1.3968874128098703,0.011950040382610624
1474,CMR (An. coluzzii),0.006408748114630468,-1.5874107381896927,0.012392634470855462
1475,CMR (An. coluzzii),0.007214660633484162,-1.5733096137203832,0.013720416735589975
1476,CMR (An. coluzzii),0.011988469030820187,-0.8316297597785639,0.015933387176814164
1477,CMR (An. coluzzii),0.011309321266968325,-1.8785496012152563,0.024785268941710924
1478,CMR (An. coluzzii),0.011495357817751326,-1.6868915873179302,0.022572298500486733
1479,CMR (An. coluzzii),0.006822021116138763,-1.1580294061293481,0.010622258117876109
1480,CMR (An. coluzzii),0.00492051937831989,-1.7374656168692657,0.010622258117876109
1481,CMR (An. coluzzii),0.010823146596872465,-1.7180079302782778,0.021687110323997057
1482,CMR (An. coluzzii),0.010186581430425478,-1.9489249417989063,0.02345748667697641
1483,CMR (An. coluzzii),0.029118713833110547,-0.9769691605298871,0.04027606203028025
1484,CMR (An. coluzzii),0.008378702865761688,-1.7387838856263746,0.017261169441548676
1485,CMR (An. coluzzii),0.005484283559577678,-1.7725674543950456,0.011950040382610624
1486,CMR (An. coluzzii),0.007735483116323452,-1.155407982294098,0.011950040382610624
1487,CMR (An. coluzzii),0.006772570566688215,-1.6209297212052087,0.013277822647345137
1488,CMR (An. coluzzii),0.003092006033182504,-1.6279481169421721,0.006638911323672569
1489,CMR (An. coluzzii),0.009889954751131223,-0.926333937294195,0.013720416735589975
1490,CMR (An. coluzzii),0.0012383107088989442,-1.9150246753687088,0.003983346794203541
1491,CMR (An. coluzzii),7.692307692307693e-05,,0.0004425940882448379
1492,CMR (An. coluzzii),0.004152458521870287,-1.971513403114942,0.010622258117876109
1493,CMR (An. coluzzii),0.009233785822021116,-1.4123456201382965,0.015933387176814164
1494,CMR (An. coluzzii),0.010128205128205128,-1.2841684447288089,0.016375981265059004
1495,CMR (An. coluzzii),0.009597918628827366,-1.500116764975551,0.017261169441548676
1496,CMR (An. coluzzii),0.003740573152337858,-1.8302880411776319,0.008851881764896758
1497,CMR (An. coluzzii),0.004211538461538462,-1.661641958817944,0.008851881764896758
1498,CMR (An. coluzzii),0.00946347247352191,-1.3040657079460132,0.015490793088569328
1499,CMR (An. coluzzii),0.006714085876576489,-1.5729696093811107,0.0128352285591003
1500,CMR (An. coluzzii),0.001372208510245342,-1.9589950557837383,0.004425940882448379
1501,CMR (An. coluzzii),0.0149450887622822,-0.7923233504327201,0.019474139882772867
1502,CMR (An. coluzzii),0.002917043740573152,-2.125182391756942,0.008851881764896758
1503,CMR (An. coluzzii),0.005049773755656109,-0.729377668569497,0.006638911323672569
1504,CMR (An. coluzzii),0.007789088558500324,-0.9624096377167237,0.011064852206120948
1505,CMR (An. coluzzii),0.00571342383107089,-1.7097493499013494,0.011950040382610624
1506,CMR (An. coluzzii),0.00416437109109378,-1.3855842205022684,0.007524099500162244
1507,CMR (An. coluzzii),0.0018989441930618402,-1.4541456981051488,0.003983346794203541
1508,CMR (An. coluzzii),0.004586726998491704,-1.8391806917991242,0.010622258117876109
1509,CMR (An. coluzzii),0.004550260346364405,-1.707704678877578,0.009737069941386433
1510,CMR (An. coluzzii),0.013868915591091336,-1.14017586823781,0.020801922147507382
1511,CMR (An. coluzzii),0.01004078431372549,-1.1791590335406106,0.015490793088569328
1512,CMR (An. coluzzii),0.005817756753050871,-1.4640544417920893,0.010622258117876109
1513,CMR (An. coluzzii),0.004397444784787891,-1.5024865315752916,0.008409287676651922
1514,CMR (An. coluzzii),0.008487306768861391,-1.5152680484259085,0.015490793088569328
1515,CMR (An. coluzzii),0.012511394096099979,-1.4510314689427424,0.021687110323997057
1516,CMR (An. coluzzii),0.0076953242835595785,-1.8294642966222003,0.016818575353303843
1517,CMR (An. coluzzii),0.012026974010866713,-1.3028255274402023,0.019474139882772867
1518,CMR (An. coluzzii),0.0031764705882352945,-1.6964686724948002,0.0070815054119174065
1519,CMR (An. coluzzii),0.0026108597285067875,-1.6268765995721648,0.005753723147182893
1520,CMR (An. coluzzii),0.008351352652353905,-1.5983717068027823,0.015933387176814164
1521,CMR (An. coluzzii),0.01442576957460562,-1.1482955305493385,0.021687110323997057
1522,CMR (An. coluzzii),0.007804560465009029,-1.8927686346937513,0.017703763529793515
1523,CMR (An. coluzzii),0.00765934065934066,-1.46577109725448,0.013720416735589975
1524,CMR (An. coluzzii),0.00863348416289593,-1.2301905874363095,0.013720416735589975
1525,CMR (An. coluzzii),0.011815434380202841,-1.1830025196276017,0.018146357618038355
1526,CMR (An. coluzzii),0.013718116544389751,-0.8274654660693331,0.018146357618038355
1527,CMR (An. coluzzii),0.013174520162580083,-1.3894701278726445,0.022129704412241897
1528,CMR (An. coluzzii),0.0035479638009049772,-1.9713532882552334,0.009294475853141597
1529,CMR (An. coluzzii),0.005353113553113554,-1.6780918647064984,0.011064852206120948
1530,CMR (An. coluzzii),0.0012993045794422514,-2.11997599459787,0.004868534970693217
1531,CMR (An. coluzzii),0.0,,0.0
1532,CMR (An. coluzzii),0.006200986240650106,-1.5760856067602718,0.011950040382610624
1533,CMR (An. coluzzii),0.016537703127862565,-1.7571565272018954,0.03319455661836285
1534,CMR (An. coluzzii),0.009386184012066366,-2.0664688819454873,0.02345748667697641
1535,CMR (An. coluzzii),0.013696353618370427,-1.7682362638643583,0.02788342755942479
1536,CMR (An. coluzzii),0.012270751405051735,-1.6428500530829933,0.02345748667697641
1537,CMR (An. coluzzii),0.0033921568627450984,-1.7956790569790353,0.007966693588407082
1538,CMR (An. coluzzii),0.008946315596170427,-0.7264133310287207,0.011507446294365786
1539,CMR (An. coluzzii),0.004720462543991955,-1.5691250789260611,0.009294475853141597
1540,CMR (An. coluzzii),0.01333135778109071,-1.2758798032620509,0.021244516235752218
1541,CMR (An. coluzzii),0.005684263638778003,-2.0807503540937025,0.015048199000324489
1542,CMR (An. coluzzii),0.01669412102271899,-1.3600127254132364,0.02744083347117995
1543,CMR (An. coluzzii),0.017369243554150298,-1.2745749472682308,0.02744083347117995
1544,CMR (An. coluzzii),0.014846454268511444,-0.3143791104711831,0.016375981265059004
1545,CMR (An. coluzzii),0.011037735387808468,-1.1592183795569877,0.016818575353303843
1546,CMR (An. coluzzii),0.018167753461921878,-0.8756042134668676,0.024342674853466088
1547,CMR (An. coluzzii),0.018430361990950224,-1.250693273776744,0.028768615735914466
1548,CMR (An. coluzzii),0.021959586223589418,-1.3333227260922953,0.03540752705958703
1549,CMR (An. coluzzii),0.018477343038136175,-1.0951541143548926,0.026998239382935114
1550,CMR (An. coluzzii),0.024987648101356143,-1.2361967954514694,0.038505685677300894
